dataset,task,split,within_split_index,source_index,class_value,batch_or_cycle,guard
chemical,gas_class,selection,307,6240,0,7,False
chemical,gas_class,selection,308,6241,0,7,False
chemical,gas_class,selection,309,6242,1,7,False
chemical,gas_class,selection,310,6243,1,7,False
chemical,gas_class,selection,311,6244,0,7,False
chemical,gas_class,selection,312,6245,0,7,False
chemical,gas_class,selection,313,6246,1,7,False
chemical,gas_class,selection,314,6247,1,7,False
chemical,gas_class,selection,315,6248,0,7,False
chemical,gas_class,selection,316,6249,0,7,False
chemical,gas_class,selection,317,6250,1,7,False
chemical,gas_class,selection,318,6251,1,7,False
chemical,gas_class,selection,319,6252,0,7,False
chemical,gas_class,selection,320,6253,0,7,False
chemical,gas_class,selection,321,6254,1,7,False
chemical,gas_class,selection,322,6255,1,7,False
chemical,gas_class,selection,323,6256,0,7,False
chemical,gas_class,selection,324,6257,0,7,False
chemical,gas_class,selection,325,6258,1,7,False
chemical,gas_class,selection,326,6259,1,7,False
chemical,gas_class,selection,327,6260,0,7,False
chemical,gas_class,selection,328,6261,0,7,False
chemical,gas_class,selection,329,6262,1,7,False
chemical,gas_class,selection,330,6263,1,7,False
chemical,gas_class,selection,331,6264,0,7,False
chemical,gas_class,selection,332,6265,0,7,False
chemical,gas_class,selection,333,6266,1,7,False
chemical,gas_class,selection,334,6267,1,7,False
chemical,gas_class,selection,335,6268,0,7,False
chemical,gas_class,selection,336,6269,1,7,False
chemical,gas_class,selection,337,6270,1,7,False
chemical,gas_class,selection,338,6271,0,7,False
chemical,gas_class,selection,339,6272,0,7,False
chemical,gas_class,selection,340,6273,1,7,False
chemical,gas_class,selection,341,6274,0,7,False
chemical,gas_class,selection,342,6275,0,7,False
chemical,gas_class,selection,343,6276,1,7,False
chemical,gas_class,selection,344,6277,0,7,False
chemical,gas_class,selection,345,6278,0,7,False
chemical,gas_class,selection,346,6279,1,7,False
chemical,gas_class,selection,347,6280,1,7,False
chemical,gas_class,selection,348,6281,0,7,False
chemical,gas_class,selection,349,6282,0,7,False
chemical,gas_class,selection,350,6283,1,7,False
chemical,gas_class,selection,351,6284,1,7,False
chemical,gas_class,selection,352,6285,0,7,False
chemical,gas_class,selection,353,6286,0,7,False
chemical,gas_class,selection,354,6287,1,7,False
chemical,gas_class,selection,355,6288,0,7,False
chemical,gas_class,selection,356,6289,0,7,False
chemical,gas_class,selection,357,6290,1,7,False
chemical,gas_class,selection,358,6291,1,7,False
chemical,gas_class,selection,359,6292,0,7,False
chemical,gas_class,selection,360,6293,0,7,False
chemical,gas_class,selection,361,6294,1,7,False
chemical,gas_class,selection,362,6295,1,7,False
chemical,gas_class,selection,363,6296,0,7,False
chemical,gas_class,selection,364,6297,0,7,False
chemical,gas_class,selection,365,6298,1,7,False
chemical,gas_class,selection,366,6299,1,7,False
chemical,gas_class,selection,367,6300,0,7,False
chemical,gas_class,selection,368,6301,0,7,False
chemical,gas_class,selection,369,6302,1,7,False
chemical,gas_class,selection,370,6303,1,7,False
chemical,gas_class,selection,371,6304,0,7,False
chemical,gas_class,selection,372,6305,0,7,False
chemical,gas_class,selection,373,6306,1,7,False
chemical,gas_class,selection,374,6307,1,7,False
chemical,gas_class,selection,375,6308,0,7,False
chemical,gas_class,selection,376,6309,0,7,False
chemical,gas_class,selection,377,6310,1,7,False
chemical,gas_class,selection,378,6311,1,7,False
chemical,gas_class,selection,379,6312,0,7,False
chemical,gas_class,selection,380,6313,0,7,False
chemical,gas_class,selection,381,6314,1,7,False
chemical,gas_class,selection,382,6315,1,7,False
chemical,gas_class,selection,383,6316,0,7,False
chemical,gas_class,selection,384,6317,1,7,False
chemical,gas_class,selection,385,6318,1,7,False
chemical,gas_class,selection,386,6319,0,7,False
chemical,gas_class,selection,387,6320,0,7,False
chemical,gas_class,selection,388,6321,1,7,False
chemical,gas_class,selection,389,6322,0,7,False
chemical,gas_class,selection,390,6323,0,7,False
chemical,gas_class,selection,391,6324,1,7,False
chemical,gas_class,selection,392,6325,0,7,False
chemical,gas_class,selection,393,6326,0,7,False
chemical,gas_class,selection,394,6327,1,7,False
chemical,gas_class,selection,395,6328,1,7,False
chemical,gas_class,selection,396,6329,0,7,False
chemical,gas_class,selection,397,6330,0,7,False
chemical,gas_class,selection,398,6331,1,7,False
chemical,gas_class,selection,399,6332,1,7,False
chemical,gas_class,selection,400,6333,0,7,False
chemical,gas_class,selection,401,6334,0,7,False
chemical,gas_class,selection,402,6335,1,7,False
chemical,gas_class,selection,403,6336,0,7,False
chemical,gas_class,selection,404,6337,0,7,False
chemical,gas_class,selection,405,6338,1,7,False
chemical,gas_class,selection,406,6339,0,7,False
chemical,gas_class,selection,407,6340,0,7,False
chemical,gas_class,selection,408,6341,1,7,False
chemical,gas_class,selection,409,6342,1,7,False
chemical,gas_class,selection,410,6343,0,7,False
chemical,gas_class,selection,411,6344,0,7,False
chemical,gas_class,selection,412,6345,1,7,False
chemical,gas_class,selection,413,6346,1,7,False
chemical,gas_class,selection,414,6347,0,7,False
chemical,gas_class,selection,415,6348,1,7,False
chemical,gas_class,selection,416,6349,1,7,False
chemical,gas_class,selection,417,6350,0,7,False
chemical,gas_class,selection,418,6351,0,7,False
chemical,gas_class,selection,419,6352,1,7,False
chemical,gas_class,selection,420,6353,1,7,False
chemical,gas_class,selection,421,6354,0,7,False
chemical,gas_class,selection,422,6355,0,7,False
chemical,gas_class,selection,423,6356,1,7,False
chemical,gas_class,selection,424,6357,1,7,False
chemical,gas_class,selection,425,6358,0,7,False
chemical,gas_class,selection,426,6359,0,7,False
chemical,gas_class,selection,427,6360,1,7,False
chemical,gas_class,selection,428,6361,1,7,False
chemical,gas_class,selection,429,6362,0,7,False
chemical,gas_class,selection,430,6363,1,7,False
chemical,gas_class,selection,431,6364,1,7,False
chemical,gas_class,selection,432,6365,0,7,False
chemical,gas_class,selection,433,6366,0,7,False
chemical,gas_class,selection,434,6367,1,7,False
chemical,gas_class,selection,435,6368,0,7,False
chemical,gas_class,selection,436,6369,0,7,False
chemical,gas_class,selection,437,6370,1,7,False
chemical,gas_class,selection,438,6371,0,7,False
chemical,gas_class,selection,439,6372,0,7,False
chemical,gas_class,selection,440,6373,1,7,False
chemical,gas_class,selection,441,6374,1,7,False
chemical,gas_class,selection,442,6375,0,7,False
chemical,gas_class,selection,443,6376,0,7,False
chemical,gas_class,selection,444,6377,1,7,False
chemical,gas_class,selection,445,6378,1,7,False
chemical,gas_class,selection,446,6379,0,7,False
chemical,gas_class,selection,447,6380,0,7,False
chemical,gas_class,selection,448,6381,1,7,False
chemical,gas_class,selection,449,6382,0,7,False
chemical,gas_class,selection,450,6383,0,7,False
chemical,gas_class,selection,451,6384,1,7,False
chemical,gas_class,selection,452,6385,1,7,False
chemical,gas_class,selection,453,6386,0,7,False
chemical,gas_class,selection,454,6387,0,7,False
chemical,gas_class,selection,455,6388,1,7,False
chemical,gas_class,selection,456,6389,1,7,False
chemical,gas_class,selection,457,6390,0,7,False
chemical,gas_class,selection,458,6391,0,7,False
chemical,gas_class,selection,459,6392,1,7,False
chemical,gas_class,selection,460,6393,1,7,False
chemical,gas_class,selection,461,6394,0,7,False
chemical,gas_class,selection,462,6395,0,7,False
chemical,gas_class,selection,463,6396,1,7,False
chemical,gas_class,selection,464,6397,1,7,False
chemical,gas_class,selection,465,6398,0,7,False
chemical,gas_class,selection,466,6399,0,7,False
chemical,gas_class,selection,467,6400,1,7,False
chemical,gas_class,selection,468,6401,1,7,False
chemical,gas_class,selection,469,6402,0,7,False
chemical,gas_class,selection,470,6403,0,7,False
chemical,gas_class,selection,471,6404,1,7,False
chemical,gas_class,selection,472,6405,1,7,False
chemical,gas_class,selection,473,6406,0,7,False
chemical,gas_class,selection,474,6407,0,7,False
chemical,gas_class,selection,475,6408,1,7,False
chemical,gas_class,selection,476,6409,1,7,False
chemical,gas_class,selection,477,6410,0,7,False
chemical,gas_class,selection,478,6411,1,7,False
chemical,gas_class,selection,479,6412,1,7,False
chemical,gas_class,selection,480,6413,0,7,False
chemical,gas_class,selection,481,6414,0,7,False
chemical,gas_class,selection,482,6415,1,7,False
chemical,gas_class,selection,483,6416,0,7,False
chemical,gas_class,selection,484,6417,0,7,False
chemical,gas_class,selection,485,6418,1,7,False
chemical,gas_class,selection,486,6419,0,7,False
chemical,gas_class,selection,487,6420,0,7,False
chemical,gas_class,selection,488,6421,1,7,False
chemical,gas_class,selection,489,6422,1,7,False
chemical,gas_class,selection,490,6423,0,7,False
chemical,gas_class,selection,491,6424,0,7,False
chemical,gas_class,selection,492,6425,1,7,False
chemical,gas_class,selection,493,6426,1,7,False
chemical,gas_class,selection,494,6427,0,7,False
chemical,gas_class,selection,495,6428,0,7,False
chemical,gas_class,selection,496,6429,1,7,False
chemical,gas_class,selection,497,6430,0,7,False
chemical,gas_class,selection,498,6431,0,7,False
chemical,gas_class,selection,499,6432,1,7,False
chemical,gas_class,selection,500,6433,1,7,False
chemical,gas_class,selection,501,6434,0,7,False
chemical,gas_class,selection,502,6435,0,7,False
chemical,gas_class,selection,503,6436,1,7,False
chemical,gas_class,selection,504,6437,1,7,False
chemical,gas_class,selection,505,6438,0,7,False
chemical,gas_class,selection,506,6439,0,7,False
chemical,gas_class,selection,507,6440,1,7,False
chemical,gas_class,selection,508,6441,1,7,False
chemical,gas_class,selection,509,6442,0,7,False
chemical,gas_class,selection,510,6443,0,7,False
chemical,gas_class,selection,511,6444,1,7,False
chemical,gas_class,selection,512,6445,1,7,False
chemical,gas_class,selection,513,6446,0,7,False
chemical,gas_class,selection,514,6447,0,7,False
chemical,gas_class,selection,515,6448,1,7,False
chemical,gas_class,selection,516,6449,1,7,False
chemical,gas_class,selection,517,6450,0,7,False
chemical,gas_class,selection,518,6451,0,7,False
chemical,gas_class,selection,519,6452,1,7,False
chemical,gas_class,selection,520,6453,1,7,False
chemical,gas_class,selection,521,6454,0,7,False
chemical,gas_class,selection,522,6455,0,7,False
chemical,gas_class,selection,523,6456,1,7,False
chemical,gas_class,selection,524,6457,1,7,False
chemical,gas_class,selection,525,6458,0,7,False
chemical,gas_class,selection,526,6459,1,7,False
chemical,gas_class,selection,527,6460,1,7,False
chemical,gas_class,selection,528,6461,0,7,False
chemical,gas_class,selection,529,6462,0,7,False
chemical,gas_class,selection,530,6463,1,7,False
chemical,gas_class,selection,531,6464,0,7,False
chemical,gas_class,selection,532,6465,0,7,False
chemical,gas_class,selection,533,6466,1,7,False
chemical,gas_class,selection,534,6467,0,7,False
chemical,gas_class,selection,535,6468,0,7,False
chemical,gas_class,selection,536,6469,1,7,False
chemical,gas_class,selection,537,6470,1,7,False
chemical,gas_class,selection,538,6471,0,7,False
chemical,gas_class,selection,539,6472,0,7,False
chemical,gas_class,selection,540,6473,1,7,False
chemical,gas_class,selection,541,6474,1,7,False
chemical,gas_class,selection,542,6475,0,7,False
chemical,gas_class,selection,543,6476,0,7,False
chemical,gas_class,selection,544,6477,1,7,False
chemical,gas_class,selection,545,6478,0,7,False
chemical,gas_class,selection,546,6479,0,7,False
chemical,gas_class,selection,547,6480,1,7,False
chemical,gas_class,selection,548,6481,1,7,False
chemical,gas_class,selection,549,6482,0,7,False
chemical,gas_class,selection,550,6483,0,7,False
chemical,gas_class,selection,551,6484,1,7,False
chemical,gas_class,selection,552,6485,1,7,False
chemical,gas_class,selection,553,6486,0,7,False
chemical,gas_class,selection,554,6487,0,7,False
chemical,gas_class,selection,555,6488,1,7,False
chemical,gas_class,selection,556,6489,0,7,False
chemical,gas_class,selection,557,6490,0,7,False
chemical,gas_class,selection,558,6491,1,7,False
chemical,gas_class,selection,559,6492,1,7,False
chemical,gas_class,selection,560,6493,0,7,False
chemical,gas_class,selection,561,6494,0,7,False
chemical,gas_class,selection,562,6495,1,7,False
chemical,gas_class,selection,563,6496,1,7,False
chemical,gas_class,selection,564,6497,0,7,False
chemical,gas_class,selection,565,6498,0,7,False
chemical,gas_class,selection,566,6499,1,7,False
chemical,gas_class,selection,567,6500,1,7,False
chemical,gas_class,selection,568,6501,0,7,False
chemical,gas_class,selection,569,6502,0,7,False
chemical,gas_class,selection,570,6503,1,7,False
chemical,gas_class,selection,571,6504,1,7,False
chemical,gas_class,selection,572,6505,0,7,False
chemical,gas_class,selection,573,6506,1,7,False
chemical,gas_class,selection,574,6507,1,7,False
chemical,gas_class,selection,575,6508,0,7,False
chemical,gas_class,selection,576,6509,0,7,False
chemical,gas_class,selection,577,6510,1,7,False
chemical,gas_class,selection,578,6511,3,7,False
chemical,gas_class,selection,579,6512,3,7,False
chemical,gas_class,selection,580,6513,4,7,False
chemical,gas_class,selection,581,6514,4,7,False
chemical,gas_class,selection,582,6515,3,7,False
chemical,gas_class,selection,583,6516,3,7,False
chemical,gas_class,selection,584,6517,4,7,False
chemical,gas_class,selection,585,6518,4,7,False
chemical,gas_class,selection,586,6519,3,7,False
chemical,gas_class,selection,587,6520,3,7,False
chemical,gas_class,selection,588,6521,4,7,False
chemical,gas_class,selection,589,6522,4,7,False
chemical,gas_class,selection,590,6523,3,7,False
chemical,gas_class,selection,591,6524,3,7,False
chemical,gas_class,selection,592,6525,4,7,False
chemical,gas_class,selection,593,6526,4,7,False
chemical,gas_class,selection,594,6527,3,7,False
chemical,gas_class,selection,595,6528,3,7,False
chemical,gas_class,selection,596,6529,4,7,False
chemical,gas_class,selection,597,6530,4,7,False
chemical,gas_class,selection,598,6531,3,7,False
chemical,gas_class,selection,599,6532,3,7,False
chemical,gas_class,selection,600,6533,4,7,False
chemical,gas_class,selection,601,6534,4,7,False
chemical,gas_class,selection,602,6535,3,7,False
chemical,gas_class,selection,603,6536,3,7,False
chemical,gas_class,selection,604,6537,4,7,False
chemical,gas_class,selection,605,6538,4,7,False
chemical,gas_class,selection,606,6539,3,7,False
chemical,gas_class,selection,607,6540,3,7,False
chemical,gas_class,selection,608,6541,4,7,False
chemical,gas_class,selection,609,6542,4,7,False
chemical,gas_class,selection,610,6543,3,7,False
chemical,gas_class,selection,611,6544,3,7,False
chemical,gas_class,selection,612,6545,4,7,False
chemical,gas_class,selection,613,6546,4,7,False
chemical,gas_class,selection,614,6547,3,7,False
chemical,gas_class,selection,615,6548,3,7,False
chemical,gas_class,selection,616,6549,4,7,False
chemical,gas_class,selection,617,6550,4,7,False
chemical,gas_class,selection,618,6551,3,7,False
chemical,gas_class,selection,619,6552,3,7,False
chemical,gas_class,selection,620,6553,4,7,False
chemical,gas_class,selection,621,6554,4,7,False
chemical,gas_class,selection,622,6555,4,7,False
chemical,gas_class,selection,623,6556,3,7,False
chemical,gas_class,selection,624,6557,4,7,False
chemical,gas_class,selection,625,6558,4,7,False
chemical,gas_class,selection,626,6559,3,7,False
chemical,gas_class,selection,627,6560,3,7,False
chemical,gas_class,selection,628,6561,4,7,False
chemical,gas_class,selection,629,6562,3,7,False
chemical,gas_class,selection,630,6563,3,7,False
chemical,gas_class,selection,631,6564,4,7,False
chemical,gas_class,selection,632,6565,4,7,False
chemical,gas_class,selection,633,6566,3,7,False
chemical,gas_class,selection,634,6567,3,7,False
chemical,gas_class,selection,635,6568,4,7,False
chemical,gas_class,selection,636,6569,4,7,False
chemical,gas_class,selection,637,6570,3,7,False
chemical,gas_class,selection,638,6571,3,7,False
chemical,gas_class,selection,639,6572,4,7,False
chemical,gas_class,selection,640,6573,4,7,False
chemical,gas_class,selection,641,6574,3,7,False
chemical,gas_class,selection,642,6575,3,7,False
chemical,gas_class,selection,643,6576,4,7,False
chemical,gas_class,selection,644,6577,4,7,False
chemical,gas_class,selection,645,6578,3,7,False
chemical,gas_class,selection,646,6579,3,7,False
chemical,gas_class,selection,647,6580,4,7,False
chemical,gas_class,selection,648,6581,4,7,False
chemical,gas_class,selection,649,6582,3,7,False
chemical,gas_class,selection,650,6583,3,7,False
chemical,gas_class,selection,651,6584,4,7,False
chemical,gas_class,selection,652,6585,4,7,False
chemical,gas_class,selection,653,6586,3,7,False
chemical,gas_class,selection,654,6587,3,7,False
chemical,gas_class,selection,655,6588,4,7,False
chemical,gas_class,selection,656,6589,4,7,False
chemical,gas_class,selection,657,6590,3,7,False
chemical,gas_class,selection,658,6591,3,7,False
chemical,gas_class,selection,659,6592,4,7,False
chemical,gas_class,selection,660,6593,4,7,False
chemical,gas_class,selection,661,6594,3,7,False
chemical,gas_class,selection,662,6595,3,7,False
chemical,gas_class,selection,663,6596,4,7,False
chemical,gas_class,selection,664,6597,4,7,False
chemical,gas_class,selection,665,6598,3,7,False
chemical,gas_class,selection,666,6599,3,7,False
chemical,gas_class,selection,667,6600,4,7,False
chemical,gas_class,selection,668,6601,4,7,False
chemical,gas_class,selection,669,6602,3,7,False
chemical,gas_class,selection,670,6603,3,7,False
chemical,gas_class,selection,671,6604,4,7,False
chemical,gas_class,selection,672,6605,4,7,False
chemical,gas_class,selection,673,6606,4,7,False
chemical,gas_class,selection,674,6607,3,7,False
chemical,gas_class,selection,675,6608,4,7,False
chemical,gas_class,selection,676,6609,4,7,False
chemical,gas_class,selection,677,6610,3,7,False
chemical,gas_class,selection,678,6611,3,7,False
chemical,gas_class,selection,679,6612,4,7,False
chemical,gas_class,selection,680,6613,3,7,False
chemical,gas_class,selection,681,6614,3,7,False
chemical,gas_class,selection,682,6615,4,7,False
chemical,gas_class,selection,683,6616,4,7,False
chemical,gas_class,selection,684,6617,3,7,False
chemical,gas_class,selection,685,6618,3,7,False
chemical,gas_class,selection,686,6619,4,7,False
chemical,gas_class,selection,687,6620,4,7,False
chemical,gas_class,selection,688,6621,3,7,False
chemical,gas_class,selection,689,6622,3,7,False
chemical,gas_class,selection,690,6623,4,7,False
chemical,gas_class,selection,691,6624,4,7,False
chemical,gas_class,selection,692,6625,3,7,False
chemical,gas_class,selection,693,6626,3,7,False
chemical,gas_class,selection,694,6627,4,7,False
chemical,gas_class,selection,695,6628,4,7,False
chemical,gas_class,selection,696,6629,3,7,False
chemical,gas_class,selection,697,6630,3,7,False
chemical,gas_class,selection,698,6631,4,7,False
chemical,gas_class,selection,699,6632,4,7,False
chemical,gas_class,selection,700,6633,3,7,False
chemical,gas_class,selection,701,6634,3,7,False
chemical,gas_class,selection,702,6635,4,7,False
chemical,gas_class,selection,703,6636,4,7,False
chemical,gas_class,selection,704,6637,3,7,False
chemical,gas_class,selection,705,6638,3,7,False
chemical,gas_class,selection,706,6639,4,7,False
chemical,gas_class,selection,707,6640,4,7,False
chemical,gas_class,selection,708,6641,3,7,False
chemical,gas_class,selection,709,6642,3,7,False
chemical,gas_class,selection,710,6643,4,7,False
chemical,gas_class,selection,711,6644,4,7,False
chemical,gas_class,selection,712,6645,3,7,False
chemical,gas_class,selection,713,6646,3,7,False
chemical,gas_class,selection,714,6647,4,7,False
chemical,gas_class,selection,715,6648,4,7,False
chemical,gas_class,selection,716,6649,3,7,False
chemical,gas_class,selection,717,6650,3,7,False
chemical,gas_class,selection,718,6651,4,7,False
chemical,gas_class,selection,719,6652,4,7,False
chemical,gas_class,selection,720,6653,3,7,False
chemical,gas_class,selection,721,6654,3,7,False
chemical,gas_class,selection,722,6655,4,7,False
chemical,gas_class,selection,723,6656,4,7,False
chemical,gas_class,selection,724,6657,4,7,False
chemical,gas_class,selection,725,6658,3,7,False
chemical,gas_class,selection,726,6659,4,7,False
chemical,gas_class,selection,727,6660,4,7,False
chemical,gas_class,selection,728,6661,3,7,False
chemical,gas_class,selection,729,6662,3,7,False
chemical,gas_class,selection,730,6663,4,7,False
chemical,gas_class,selection,731,6664,3,7,False
chemical,gas_class,selection,732,6665,3,7,False
chemical,gas_class,selection,733,6666,4,7,False
chemical,gas_class,selection,734,6667,4,7,False
chemical,gas_class,selection,735,6668,3,7,False
chemical,gas_class,selection,736,6669,3,7,False
chemical,gas_class,selection,737,6670,4,7,False
chemical,gas_class,selection,738,6671,4,7,False
chemical,gas_class,selection,739,6672,3,7,False
chemical,gas_class,selection,740,6673,3,7,False
chemical,gas_class,selection,741,6674,4,7,False
chemical,gas_class,selection,742,6675,4,7,False
chemical,gas_class,selection,743,6676,3,7,False
chemical,gas_class,selection,744,6677,3,7,False
chemical,gas_class,selection,745,6678,4,7,False
chemical,gas_class,selection,746,6679,4,7,False
chemical,gas_class,selection,747,6680,3,7,False
chemical,gas_class,selection,748,6681,3,7,False
chemical,gas_class,selection,749,6682,4,7,False
chemical,gas_class,selection,750,6683,4,7,False
chemical,gas_class,selection,751,6684,3,7,False
chemical,gas_class,selection,752,6685,3,7,False
chemical,gas_class,selection,753,6686,4,7,False
chemical,gas_class,selection,754,6687,4,7,False
chemical,gas_class,selection,755,6688,3,7,False
chemical,gas_class,selection,756,6689,3,7,False
chemical,gas_class,selection,757,6690,4,7,False
chemical,gas_class,selection,758,6691,4,7,False
chemical,gas_class,selection,759,6692,3,7,False
chemical,gas_class,selection,760,6693,3,7,False
chemical,gas_class,selection,761,6694,4,7,False
chemical,gas_class,selection,762,6695,4,7,False
chemical,gas_class,selection,763,6696,3,7,False
chemical,gas_class,selection,764,6697,3,7,False
chemical,gas_class,selection,765,6698,4,7,False
chemical,gas_class,selection,766,6699,4,7,False
chemical,gas_class,selection,767,6700,3,7,False
chemical,gas_class,selection,768,6701,3,7,False
chemical,gas_class,selection,769,6702,4,7,False
chemical,gas_class,selection,770,6703,4,7,False
chemical,gas_class,selection,771,6704,3,7,False
chemical,gas_class,selection,772,6705,3,7,False
chemical,gas_class,selection,773,6706,4,7,False
chemical,gas_class,selection,774,6707,4,7,False
chemical,gas_class,selection,775,6708,4,7,False
chemical,gas_class,selection,776,6709,3,7,False
chemical,gas_class,selection,777,6710,4,7,False
chemical,gas_class,selection,778,6711,4,7,False
chemical,gas_class,selection,779,6712,3,7,False
chemical,gas_class,selection,780,6713,3,7,False
chemical,gas_class,selection,781,6714,4,7,False
chemical,gas_class,selection,782,6715,3,7,False
chemical,gas_class,selection,783,6716,3,7,False
chemical,gas_class,selection,784,6717,4,7,False
chemical,gas_class,selection,785,6718,4,7,False
chemical,gas_class,selection,786,6719,3,7,False
chemical,gas_class,selection,787,6720,3,7,False
chemical,gas_class,selection,788,6721,4,7,False
chemical,gas_class,selection,789,6722,4,7,False
chemical,gas_class,selection,790,6723,3,7,False
chemical,gas_class,selection,791,6724,3,7,False
chemical,gas_class,selection,792,6725,4,7,False
chemical,gas_class,selection,793,6726,4,7,False
chemical,gas_class,selection,794,6727,3,7,False
chemical,gas_class,selection,795,6728,3,7,False
chemical,gas_class,selection,796,6729,4,7,False
chemical,gas_class,selection,797,6730,4,7,False
chemical,gas_class,selection,798,6731,3,7,False
chemical,gas_class,selection,799,6732,3,7,False
chemical,gas_class,selection,800,6733,4,7,False
chemical,gas_class,selection,801,6734,4,7,False
chemical,gas_class,selection,802,6735,3,7,False
chemical,gas_class,selection,803,6736,3,7,False
chemical,gas_class,selection,804,6737,4,7,False
chemical,gas_class,selection,805,6738,4,7,False
chemical,gas_class,selection,806,6739,3,7,False
chemical,gas_class,selection,807,6740,3,7,False
chemical,gas_class,selection,808,6741,4,7,False
chemical,gas_class,selection,809,6742,4,7,False
chemical,gas_class,selection,810,6743,3,7,False
chemical,gas_class,selection,811,6744,3,7,False
chemical,gas_class,selection,812,6745,4,7,False
chemical,gas_class,selection,813,6746,4,7,False
chemical,gas_class,selection,814,6747,3,7,False
chemical,gas_class,selection,815,6748,3,7,False
chemical,gas_class,selection,816,6749,4,7,False
chemical,gas_class,selection,817,6750,4,7,False
chemical,gas_class,selection,818,6751,3,7,False
chemical,gas_class,selection,819,6752,3,7,False
chemical,gas_class,selection,820,6753,4,7,False
chemical,gas_class,selection,821,6754,4,7,False
chemical,gas_class,selection,822,6755,3,7,False
chemical,gas_class,selection,823,6756,3,7,False
chemical,gas_class,selection,824,6757,4,7,False
chemical,gas_class,selection,825,6758,4,7,False
chemical,gas_class,selection,826,6759,4,7,False
chemical,gas_class,selection,827,6760,3,7,False
chemical,gas_class,selection,828,6761,4,7,False
chemical,gas_class,selection,829,6762,4,7,False
chemical,gas_class,selection,830,6763,3,7,False
chemical,gas_class,selection,831,6764,3,7,False
chemical,gas_class,selection,832,6765,4,7,False
chemical,gas_class,selection,833,6766,3,7,False
chemical,gas_class,selection,834,6767,3,7,False
chemical,gas_class,selection,835,6768,4,7,False
chemical,gas_class,selection,836,6769,4,7,False
chemical,gas_class,selection,837,6770,3,7,False
chemical,gas_class,selection,838,6771,3,7,False
chemical,gas_class,selection,839,6772,4,7,False
chemical,gas_class,selection,840,6773,4,7,False
chemical,gas_class,selection,841,6774,3,7,False
chemical,gas_class,selection,842,6775,3,7,False
chemical,gas_class,selection,843,6776,4,7,False
chemical,gas_class,selection,844,6777,4,7,False
chemical,gas_class,selection,845,6778,3,7,False
chemical,gas_class,selection,846,6779,3,7,False
chemical,gas_class,selection,847,6780,4,7,False
chemical,gas_class,selection,848,6781,4,7,False
chemical,gas_class,selection,849,6782,3,7,False
chemical,gas_class,selection,850,6783,3,7,False
chemical,gas_class,selection,851,6784,4,7,False
chemical,gas_class,selection,852,6785,4,7,False
chemical,gas_class,selection,853,6786,3,7,False
chemical,gas_class,selection,854,6787,3,7,False
chemical,gas_class,selection,855,6788,4,7,False
chemical,gas_class,selection,856,6789,4,7,False
chemical,gas_class,selection,857,6790,3,7,False
chemical,gas_class,selection,858,6791,3,7,False
chemical,gas_class,selection,859,6792,4,7,False
chemical,gas_class,selection,860,6793,4,7,False
chemical,gas_class,selection,861,6794,3,7,False
chemical,gas_class,selection,862,6795,3,7,False
chemical,gas_class,selection,863,6796,4,7,False
chemical,gas_class,selection,864,6797,4,7,False
chemical,gas_class,selection,865,6798,3,7,False
chemical,gas_class,selection,866,6799,3,7,False
chemical,gas_class,selection,867,6800,4,7,False
chemical,gas_class,selection,868,6801,4,7,False
chemical,gas_class,selection,869,6802,3,7,False
chemical,gas_class,selection,870,6803,3,7,False
chemical,gas_class,selection,871,6804,4,7,False
chemical,gas_class,selection,872,6805,4,7,False
chemical,gas_class,selection,873,6806,3,7,False
chemical,gas_class,selection,874,6807,3,7,False
chemical,gas_class,selection,875,6808,4,7,False
chemical,gas_class,selection,876,6809,4,7,False
chemical,gas_class,selection,877,6810,4,7,False
chemical,gas_class,selection,878,6811,3,7,False
chemical,gas_class,selection,879,6812,4,7,False
chemical,gas_class,selection,880,6813,4,7,False
chemical,gas_class,selection,881,6814,3,7,False
chemical,gas_class,selection,882,6815,3,7,False
chemical,gas_class,selection,883,6816,4,7,False
chemical,gas_class,selection,884,6817,3,7,False
chemical,gas_class,selection,885,6818,3,7,False
chemical,gas_class,selection,886,6819,4,7,False
chemical,gas_class,selection,887,6820,4,7,False
chemical,gas_class,selection,888,6821,3,7,False
chemical,gas_class,selection,889,6822,3,7,False
chemical,gas_class,selection,890,6823,4,7,False
chemical,gas_class,selection,891,6824,4,7,False
chemical,gas_class,selection,892,6825,3,7,False
chemical,gas_class,selection,893,6826,3,7,False
chemical,gas_class,selection,894,6827,4,7,False
chemical,gas_class,selection,895,6828,4,7,False
chemical,gas_class,selection,896,6829,3,7,False
chemical,gas_class,selection,897,6830,3,7,False
chemical,gas_class,selection,898,6831,4,7,False
chemical,gas_class,selection,899,6832,4,7,False
chemical,gas_class,selection,900,6833,3,7,False
chemical,gas_class,selection,901,6834,3,7,False
chemical,gas_class,selection,902,6835,4,7,False
chemical,gas_class,selection,903,6836,4,7,False
chemical,gas_class,selection,904,6837,3,7,False
chemical,gas_class,selection,905,6838,3,7,False
chemical,gas_class,selection,906,6839,4,7,False
chemical,gas_class,selection,907,6840,4,7,False
chemical,gas_class,selection,908,6841,3,7,False
chemical,gas_class,selection,909,6842,3,7,False
chemical,gas_class,selection,910,6843,4,7,False
chemical,gas_class,selection,911,6844,4,7,False
chemical,gas_class,selection,912,6845,3,7,False
chemical,gas_class,selection,913,6846,3,7,False
