dataset,task,split,within_split_index,source_index,stable_cycle_index,class_value,batch_or_cycle,guard
hydraulic,valve,guard,-1,1967,1226,90,1967,True
hydraulic,valve,guard,-1,1374,872,100,1374,True
hydraulic,valve,guard,-1,1375,873,100,1375,True
hydraulic,valve,guard,-1,1376,874,100,1376,True
hydraulic,valve,guard,-1,1377,875,100,1377,True
hydraulic,valve,guard,-1,1378,876,100,1378,True
hydraulic,valve,guard,-1,1838,1110,100,1838,True
hydraulic,valve,guard,-1,1839,1111,100,1839,True
hydraulic,valve,guard,-1,1840,1112,100,1840,True
hydraulic,valve,guard,-1,1841,1113,100,1841,True
hydraulic,valve,guard,-1,1842,1114,100,1842,True
hydraulic,valve,guard,-1,2012,1270,100,2012,True
hydraulic,valve,guard,-1,2013,1271,100,2013,True
hydraulic,valve,guard,-1,2014,1272,100,2014,True
hydraulic,valve,guard,-1,2015,1273,100,2015,True
hydraulic,valve,guard,-1,2016,1274,100,2016,True
hydraulic,pump,train,0,211,0,2,211,False
hydraulic,pump,train,1,212,1,2,212,False
hydraulic,pump,train,2,213,2,2,213,False
hydraulic,pump,train,3,214,3,2,214,False
hydraulic,pump,train,4,215,4,2,215,False
hydraulic,pump,train,5,216,5,2,216,False
hydraulic,pump,train,6,217,6,2,217,False
hydraulic,pump,train,7,218,7,2,218,False
hydraulic,pump,train,8,219,8,2,219,False
hydraulic,pump,train,9,220,9,2,220,False
hydraulic,pump,train,10,221,10,2,221,False
hydraulic,pump,train,11,222,11,2,222,False
hydraulic,pump,train,12,223,12,2,223,False
hydraulic,pump,train,13,224,13,2,224,False
hydraulic,pump,train,14,225,14,2,225,False
hydraulic,pump,train,15,226,15,2,226,False
hydraulic,pump,train,16,227,16,2,227,False
hydraulic,pump,train,17,228,17,2,228,False
hydraulic,pump,train,18,229,18,2,229,False
hydraulic,pump,train,19,230,19,2,230,False
hydraulic,pump,train,20,231,20,2,231,False
hydraulic,pump,train,21,232,21,2,232,False
hydraulic,pump,train,22,233,22,2,233,False
hydraulic,pump,train,23,234,23,2,234,False
hydraulic,pump,train,24,235,24,2,235,False
hydraulic,pump,train,25,236,25,2,236,False
hydraulic,pump,train,26,237,26,2,237,False
hydraulic,pump,train,27,238,27,2,238,False
hydraulic,pump,train,28,239,28,2,239,False
hydraulic,pump,train,29,240,29,2,240,False
hydraulic,pump,train,30,241,30,2,241,False
hydraulic,pump,train,31,242,31,2,242,False
hydraulic,pump,train,32,243,32,2,243,False
hydraulic,pump,train,33,244,33,2,244,False
hydraulic,pump,train,34,245,34,2,245,False
hydraulic,pump,train,35,246,35,2,246,False
hydraulic,pump,train,36,247,36,2,247,False
hydraulic,pump,train,37,248,37,2,248,False
hydraulic,pump,train,38,249,38,2,249,False
hydraulic,pump,train,39,250,39,2,250,False
hydraulic,pump,train,40,252,40,1,252,False
hydraulic,pump,train,41,253,41,1,253,False
hydraulic,pump,train,42,254,42,1,254,False
hydraulic,pump,train,43,255,43,1,255,False
hydraulic,pump,train,44,256,44,1,256,False
hydraulic,pump,train,45,257,45,1,257,False
hydraulic,pump,train,46,258,46,1,258,False
hydraulic,pump,train,47,259,47,1,259,False
hydraulic,pump,train,48,260,48,1,260,False
hydraulic,pump,train,49,261,49,1,261,False
hydraulic,pump,train,50,262,50,1,262,False
hydraulic,pump,train,51,263,51,1,263,False
hydraulic,pump,train,52,264,52,1,264,False
hydraulic,pump,train,53,265,53,1,265,False
hydraulic,pump,train,54,266,54,1,266,False
hydraulic,pump,train,55,267,55,1,267,False
hydraulic,pump,train,56,268,56,1,268,False
hydraulic,pump,train,57,269,57,1,269,False
hydraulic,pump,train,58,270,58,1,270,False
hydraulic,pump,train,59,271,59,1,271,False
hydraulic,pump,train,60,272,60,1,272,False
hydraulic,pump,train,61,273,61,1,273,False
hydraulic,pump,train,62,274,62,1,274,False
hydraulic,pump,train,63,275,63,1,275,False
hydraulic,pump,train,64,276,64,1,276,False
hydraulic,pump,train,65,277,65,1,277,False
hydraulic,pump,train,66,278,66,1,278,False
hydraulic,pump,train,67,279,67,1,279,False
hydraulic,pump,train,68,280,68,1,280,False
hydraulic,pump,train,69,281,69,1,281,False
hydraulic,pump,train,70,282,70,1,282,False
hydraulic,pump,train,71,283,71,1,283,False
hydraulic,pump,train,72,284,72,1,284,False
hydraulic,pump,train,73,285,73,1,285,False
hydraulic,pump,train,74,286,74,1,286,False
hydraulic,pump,train,75,287,75,1,287,False
hydraulic,pump,train,76,288,76,1,288,False
hydraulic,pump,train,77,289,77,1,289,False
hydraulic,pump,train,78,290,78,1,290,False
hydraulic,pump,train,79,291,79,1,291,False
hydraulic,pump,train,80,293,80,0,293,False
hydraulic,pump,train,81,294,81,0,294,False
hydraulic,pump,train,82,295,82,0,295,False
hydraulic,pump,train,83,296,83,0,296,False
hydraulic,pump,train,84,297,84,0,297,False
hydraulic,pump,train,85,298,85,0,298,False
hydraulic,pump,train,86,299,86,0,299,False
hydraulic,pump,train,87,300,87,0,300,False
hydraulic,pump,train,88,301,88,0,301,False
hydraulic,pump,train,89,302,89,0,302,False
hydraulic,pump,train,90,303,90,0,303,False
hydraulic,pump,train,91,304,91,0,304,False
hydraulic,pump,train,92,305,92,0,305,False
hydraulic,pump,train,93,306,93,0,306,False
hydraulic,pump,train,94,307,94,0,307,False
hydraulic,pump,train,95,308,95,0,308,False
hydraulic,pump,train,96,309,96,0,309,False
hydraulic,pump,train,97,310,97,0,310,False
hydraulic,pump,train,98,311,98,0,311,False
hydraulic,pump,train,99,312,99,0,312,False
hydraulic,pump,train,100,313,100,0,313,False
hydraulic,pump,train,101,314,101,0,314,False
hydraulic,pump,train,102,315,102,0,315,False
hydraulic,pump,train,103,316,103,0,316,False
hydraulic,pump,train,104,317,104,0,317,False
hydraulic,pump,train,105,318,105,0,318,False
hydraulic,pump,train,106,319,106,0,319,False
hydraulic,pump,train,107,320,107,0,320,False
hydraulic,pump,train,108,321,108,0,321,False
hydraulic,pump,train,109,322,109,0,322,False
hydraulic,pump,train,110,323,110,0,323,False
hydraulic,pump,train,111,324,111,0,324,False
hydraulic,pump,train,112,325,112,0,325,False
hydraulic,pump,train,113,326,113,0,326,False
hydraulic,pump,train,114,327,114,0,327,False
hydraulic,pump,train,115,328,115,0,328,False
hydraulic,pump,train,116,329,116,0,329,False
hydraulic,pump,train,117,330,117,0,330,False
hydraulic,pump,train,118,331,118,0,331,False
hydraulic,pump,train,119,332,119,0,332,False
hydraulic,pump,train,120,344,120,2,344,False
hydraulic,pump,train,121,345,121,2,345,False
hydraulic,pump,train,122,346,122,2,346,False
hydraulic,pump,train,123,347,123,2,347,False
hydraulic,pump,train,124,348,124,2,348,False
hydraulic,pump,train,125,349,125,2,349,False
hydraulic,pump,train,126,350,126,2,350,False
hydraulic,pump,train,127,351,127,2,351,False
hydraulic,pump,train,128,352,128,2,352,False
hydraulic,pump,train,129,353,129,2,353,False
hydraulic,pump,train,130,354,130,2,354,False
hydraulic,pump,train,131,355,131,2,355,False
hydraulic,pump,train,132,356,132,2,356,False
hydraulic,pump,train,133,357,133,2,357,False
hydraulic,pump,train,134,358,134,2,358,False
hydraulic,pump,train,135,359,135,2,359,False
hydraulic,pump,train,136,360,136,2,360,False
hydraulic,pump,train,137,361,137,2,361,False
hydraulic,pump,train,138,362,138,2,362,False
hydraulic,pump,train,139,363,139,2,363,False
hydraulic,pump,train,140,364,140,2,364,False
hydraulic,pump,train,141,365,141,2,365,False
hydraulic,pump,train,142,366,142,2,366,False
hydraulic,pump,train,143,367,143,2,367,False
hydraulic,pump,train,144,368,144,2,368,False
hydraulic,pump,train,145,369,145,2,369,False
hydraulic,pump,train,146,370,146,2,370,False
hydraulic,pump,train,147,371,147,2,371,False
hydraulic,pump,train,148,372,148,2,372,False
hydraulic,pump,train,149,373,149,2,373,False
hydraulic,pump,train,150,374,150,2,374,False
hydraulic,pump,train,151,375,151,2,375,False
hydraulic,pump,train,152,376,152,2,376,False
hydraulic,pump,train,153,377,153,2,377,False
hydraulic,pump,train,154,378,154,2,378,False
hydraulic,pump,train,155,379,155,2,379,False
hydraulic,pump,train,156,380,156,2,380,False
hydraulic,pump,train,157,381,157,2,381,False
hydraulic,pump,train,158,382,158,2,382,False
hydraulic,pump,train,159,383,159,2,383,False
hydraulic,pump,train,160,385,160,1,385,False
hydraulic,pump,train,161,386,161,1,386,False
hydraulic,pump,train,162,387,162,1,387,False
hydraulic,pump,train,163,388,163,1,388,False
hydraulic,pump,train,164,389,164,1,389,False
hydraulic,pump,train,165,390,165,1,390,False
hydraulic,pump,train,166,391,166,1,391,False
hydraulic,pump,train,167,392,167,1,392,False
hydraulic,pump,train,168,393,168,1,393,False
hydraulic,pump,train,169,394,169,1,394,False
hydraulic,pump,train,170,395,170,1,395,False
hydraulic,pump,train,171,396,171,1,396,False
hydraulic,pump,train,172,397,172,1,397,False
hydraulic,pump,train,173,398,173,1,398,False
hydraulic,pump,train,174,399,174,1,399,False
hydraulic,pump,train,175,400,175,1,400,False
hydraulic,pump,train,176,401,176,1,401,False
hydraulic,pump,train,177,402,177,1,402,False
hydraulic,pump,train,178,403,178,1,403,False
hydraulic,pump,train,179,404,179,1,404,False
hydraulic,pump,train,180,405,180,1,405,False
hydraulic,pump,train,181,406,181,1,406,False
hydraulic,pump,train,182,407,182,1,407,False
hydraulic,pump,train,183,408,183,1,408,False
hydraulic,pump,train,184,409,184,1,409,False
hydraulic,pump,train,185,410,185,1,410,False
hydraulic,pump,train,186,411,186,1,411,False
hydraulic,pump,train,187,412,187,1,412,False
hydraulic,pump,train,188,413,188,1,413,False
hydraulic,pump,train,189,414,189,1,414,False
hydraulic,pump,train,190,415,190,1,415,False
hydraulic,pump,train,191,416,191,1,416,False
hydraulic,pump,train,192,417,192,1,417,False
hydraulic,pump,train,193,418,193,1,418,False
hydraulic,pump,train,194,419,194,1,419,False
hydraulic,pump,train,195,420,195,1,420,False
hydraulic,pump,train,196,421,196,1,421,False
hydraulic,pump,train,197,422,197,1,422,False
hydraulic,pump,train,198,423,198,1,423,False
hydraulic,pump,train,199,424,199,1,424,False
hydraulic,pump,train,200,426,200,0,426,False
hydraulic,pump,train,201,427,201,0,427,False
hydraulic,pump,train,202,428,202,0,428,False
hydraulic,pump,train,203,429,203,0,429,False
hydraulic,pump,train,204,430,204,0,430,False
hydraulic,pump,train,205,431,205,0,431,False
hydraulic,pump,train,206,432,206,0,432,False
hydraulic,pump,train,207,433,207,0,433,False
hydraulic,pump,train,208,434,208,0,434,False
hydraulic,pump,train,209,435,209,0,435,False
hydraulic,pump,train,210,436,210,0,436,False
hydraulic,pump,train,211,437,211,0,437,False
hydraulic,pump,train,212,438,212,0,438,False
hydraulic,pump,train,213,439,213,0,439,False
hydraulic,pump,train,214,440,214,0,440,False
hydraulic,pump,train,215,441,215,0,441,False
hydraulic,pump,train,216,442,216,0,442,False
hydraulic,pump,train,217,443,217,0,443,False
hydraulic,pump,train,218,444,218,0,444,False
hydraulic,pump,train,219,445,219,0,445,False
hydraulic,pump,train,220,446,220,0,446,False
hydraulic,pump,train,221,447,221,0,447,False
hydraulic,pump,train,222,448,222,0,448,False
hydraulic,pump,train,223,449,223,0,449,False
hydraulic,pump,train,224,450,224,0,450,False
hydraulic,pump,train,225,451,225,0,451,False
hydraulic,pump,train,226,452,226,0,452,False
hydraulic,pump,train,227,453,227,0,453,False
hydraulic,pump,train,228,454,228,0,454,False
hydraulic,pump,train,229,455,229,0,455,False
hydraulic,pump,train,230,456,230,0,456,False
hydraulic,pump,train,231,457,231,0,457,False
hydraulic,pump,train,232,458,232,0,458,False
hydraulic,pump,train,233,459,233,0,459,False
hydraulic,pump,train,234,460,234,0,460,False
hydraulic,pump,train,235,461,235,0,461,False
hydraulic,pump,train,236,462,236,0,462,False
hydraulic,pump,train,237,463,237,0,463,False
hydraulic,pump,train,238,464,238,0,464,False
hydraulic,pump,train,239,465,239,0,465,False
hydraulic,pump,train,240,477,240,2,477,False
hydraulic,pump,train,241,478,241,2,478,False
hydraulic,pump,train,242,479,242,2,479,False
hydraulic,pump,train,243,480,243,2,480,False
hydraulic,pump,train,244,481,244,2,481,False
hydraulic,pump,train,245,482,245,2,482,False
hydraulic,pump,train,246,483,246,2,483,False
hydraulic,pump,train,247,484,247,2,484,False
hydraulic,pump,train,248,485,248,2,485,False
hydraulic,pump,train,249,486,249,2,486,False
hydraulic,pump,train,250,487,250,2,487,False
hydraulic,pump,train,251,488,251,2,488,False
hydraulic,pump,train,252,489,252,2,489,False
hydraulic,pump,train,253,490,253,2,490,False
hydraulic,pump,train,254,491,254,2,491,False
hydraulic,pump,train,255,492,255,2,492,False
hydraulic,pump,train,256,493,256,2,493,False
hydraulic,pump,train,257,494,257,2,494,False
hydraulic,pump,train,258,495,258,2,495,False
hydraulic,pump,train,259,496,259,2,496,False
hydraulic,pump,train,260,497,260,2,497,False
hydraulic,pump,train,261,498,261,2,498,False
hydraulic,pump,train,262,499,262,2,499,False
hydraulic,pump,train,263,500,263,2,500,False
hydraulic,pump,train,264,501,264,2,501,False
hydraulic,pump,train,265,502,265,2,502,False
hydraulic,pump,train,266,503,266,2,503,False
hydraulic,pump,train,267,504,267,2,504,False
hydraulic,pump,train,268,505,268,2,505,False
hydraulic,pump,train,269,506,269,2,506,False
hydraulic,pump,train,270,507,270,2,507,False
hydraulic,pump,train,271,508,271,2,508,False
hydraulic,pump,train,272,509,272,2,509,False
hydraulic,pump,train,273,510,273,2,510,False
hydraulic,pump,train,274,511,274,2,511,False
hydraulic,pump,train,275,512,275,2,512,False
hydraulic,pump,train,276,513,276,2,513,False
hydraulic,pump,train,277,514,277,2,514,False
hydraulic,pump,train,278,515,278,2,515,False
hydraulic,pump,train,279,516,279,2,516,False
hydraulic,pump,train,280,518,280,1,518,False
hydraulic,pump,train,281,519,281,1,519,False
hydraulic,pump,train,282,520,282,1,520,False
hydraulic,pump,train,283,521,283,1,521,False
hydraulic,pump,train,284,522,284,1,522,False
hydraulic,pump,train,285,523,285,1,523,False
hydraulic,pump,train,286,524,286,1,524,False
hydraulic,pump,train,287,525,287,1,525,False
hydraulic,pump,train,288,526,288,1,526,False
hydraulic,pump,train,289,527,289,1,527,False
hydraulic,pump,train,290,528,290,1,528,False
hydraulic,pump,train,291,529,291,1,529,False
hydraulic,pump,train,292,530,292,1,530,False
hydraulic,pump,train,293,531,293,1,531,False
hydraulic,pump,train,294,532,294,1,532,False
hydraulic,pump,train,295,533,295,1,533,False
hydraulic,pump,train,296,534,296,1,534,False
hydraulic,pump,train,297,535,297,1,535,False
hydraulic,pump,train,298,536,298,1,536,False
hydraulic,pump,train,299,537,299,1,537,False
hydraulic,pump,train,300,538,300,1,538,False
hydraulic,pump,train,301,539,301,1,539,False
hydraulic,pump,train,302,540,302,1,540,False
hydraulic,pump,train,303,541,303,1,541,False
hydraulic,pump,train,304,542,304,1,542,False
hydraulic,pump,train,305,543,305,1,543,False
hydraulic,pump,train,306,544,306,1,544,False
hydraulic,pump,train,307,545,307,1,545,False
hydraulic,pump,train,308,546,308,1,546,False
hydraulic,pump,train,309,547,309,1,547,False
hydraulic,pump,train,310,548,310,1,548,False
hydraulic,pump,train,311,549,311,1,549,False
hydraulic,pump,train,312,550,312,1,550,False
hydraulic,pump,train,313,551,313,1,551,False
hydraulic,pump,train,314,552,314,1,552,False
hydraulic,pump,train,315,553,315,1,553,False
hydraulic,pump,train,316,554,316,1,554,False
hydraulic,pump,train,317,555,317,1,555,False
hydraulic,pump,train,318,556,318,1,556,False
hydraulic,pump,train,319,557,319,1,557,False
hydraulic,pump,train,320,559,320,0,559,False
hydraulic,pump,train,321,560,321,0,560,False
hydraulic,pump,train,322,561,322,0,561,False
hydraulic,pump,train,323,562,323,0,562,False
hydraulic,pump,train,324,563,324,0,563,False
hydraulic,pump,train,325,564,325,0,564,False
hydraulic,pump,train,326,565,326,0,565,False
hydraulic,pump,train,327,566,327,0,566,False
hydraulic,pump,train,328,567,328,0,567,False
hydraulic,pump,train,329,568,329,0,568,False
hydraulic,pump,train,330,569,330,0,569,False
hydraulic,pump,train,331,570,331,0,570,False
hydraulic,pump,train,332,571,332,0,571,False
hydraulic,pump,train,333,572,333,0,572,False
hydraulic,pump,train,334,573,334,0,573,False
hydraulic,pump,train,335,574,335,0,574,False
hydraulic,pump,train,336,575,336,0,575,False
hydraulic,pump,train,337,576,337,0,576,False
hydraulic,pump,train,338,577,338,0,577,False
hydraulic,pump,train,339,578,339,0,578,False
hydraulic,pump,train,340,579,340,0,579,False
hydraulic,pump,train,341,580,341,0,580,False
hydraulic,pump,train,342,581,342,0,581,False
hydraulic,pump,train,343,582,343,0,582,False
hydraulic,pump,train,344,583,344,0,583,False
hydraulic,pump,train,345,584,345,0,584,False
hydraulic,pump,train,346,585,346,0,585,False
hydraulic,pump,train,347,586,347,0,586,False
hydraulic,pump,train,348,587,348,0,587,False
hydraulic,pump,train,349,588,349,0,588,False
hydraulic,pump,train,350,589,350,0,589,False
hydraulic,pump,train,351,590,351,0,590,False
hydraulic,pump,train,352,591,352,0,591,False
hydraulic,pump,train,353,592,353,0,592,False
hydraulic,pump,train,354,593,354,0,593,False
hydraulic,pump,train,355,594,355,0,594,False
hydraulic,pump,train,356,595,356,0,595,False
hydraulic,pump,train,357,596,357,0,596,False
hydraulic,pump,train,358,597,358,0,597,False
hydraulic,pump,train,359,598,359,0,598,False
hydraulic,pump,train,360,610,360,2,610,False
hydraulic,pump,train,361,611,361,2,611,False
hydraulic,pump,train,362,612,362,2,612,False
hydraulic,pump,train,363,613,363,2,613,False
hydraulic,pump,train,364,614,364,2,614,False
hydraulic,pump,train,365,615,365,2,615,False
hydraulic,pump,train,366,616,366,2,616,False
hydraulic,pump,train,367,617,367,2,617,False
hydraulic,pump,train,368,618,368,2,618,False
hydraulic,pump,train,369,619,369,2,619,False
hydraulic,pump,train,370,620,370,2,620,False
hydraulic,pump,train,371,621,371,2,621,False
hydraulic,pump,train,372,622,372,2,622,False
hydraulic,pump,train,373,623,373,2,623,False
hydraulic,pump,train,374,624,374,2,624,False
hydraulic,pump,train,375,625,375,2,625,False
hydraulic,pump,train,376,626,376,2,626,False
hydraulic,pump,train,377,627,377,2,627,False
hydraulic,pump,train,378,628,378,2,628,False
hydraulic,pump,train,379,629,379,2,629,False
hydraulic,pump,train,380,630,380,2,630,False
hydraulic,pump,train,381,631,381,2,631,False
hydraulic,pump,train,382,632,382,2,632,False
hydraulic,pump,train,383,633,383,2,633,False
hydraulic,pump,train,384,634,384,2,634,False
hydraulic,pump,train,385,635,385,2,635,False
hydraulic,pump,train,386,636,386,2,636,False
hydraulic,pump,train,387,637,387,2,637,False
hydraulic,pump,train,388,638,388,2,638,False
hydraulic,pump,train,389,639,389,2,639,False
hydraulic,pump,train,390,640,390,2,640,False
hydraulic,pump,train,391,641,391,2,641,False
hydraulic,pump,train,392,642,392,2,642,False
hydraulic,pump,train,393,643,393,2,643,False
hydraulic,pump,train,394,644,394,2,644,False
hydraulic,pump,train,395,645,395,2,645,False
hydraulic,pump,train,396,646,396,2,646,False
hydraulic,pump,train,397,647,397,2,647,False
hydraulic,pump,train,398,648,398,2,648,False
hydraulic,pump,train,399,649,399,2,649,False
hydraulic,pump,train,400,651,400,1,651,False
hydraulic,pump,train,401,652,401,1,652,False
hydraulic,pump,train,402,653,402,1,653,False
hydraulic,pump,train,403,654,403,1,654,False
hydraulic,pump,train,404,655,404,1,655,False
hydraulic,pump,train,405,656,405,1,656,False
hydraulic,pump,train,406,657,406,1,657,False
hydraulic,pump,train,407,658,407,1,658,False
hydraulic,pump,train,408,659,408,1,659,False
hydraulic,pump,train,409,660,409,1,660,False
hydraulic,pump,train,410,661,410,1,661,False
hydraulic,pump,train,411,662,411,1,662,False
hydraulic,pump,train,412,663,412,1,663,False
hydraulic,pump,train,413,664,413,1,664,False
hydraulic,pump,train,414,665,414,1,665,False
hydraulic,pump,train,415,666,415,1,666,False
hydraulic,pump,train,416,667,416,1,667,False
hydraulic,pump,train,417,668,417,1,668,False
hydraulic,pump,train,418,669,418,1,669,False
hydraulic,pump,train,419,670,419,1,670,False
hydraulic,pump,train,420,671,420,1,671,False
hydraulic,pump,train,421,672,421,1,672,False
hydraulic,pump,train,422,673,422,1,673,False
hydraulic,pump,train,423,674,423,1,674,False
hydraulic,pump,train,424,675,424,1,675,False
hydraulic,pump,train,425,676,425,1,676,False
hydraulic,pump,train,426,677,426,1,677,False
hydraulic,pump,train,427,678,427,1,678,False
hydraulic,pump,train,428,679,428,1,679,False
hydraulic,pump,train,429,680,429,1,680,False
hydraulic,pump,train,430,681,430,1,681,False
hydraulic,pump,train,431,682,431,1,682,False
hydraulic,pump,train,432,683,432,1,683,False
hydraulic,pump,train,433,684,433,1,684,False
hydraulic,pump,train,434,685,434,1,685,False
hydraulic,pump,train,435,686,435,1,686,False
hydraulic,pump,train,436,687,436,1,687,False
hydraulic,pump,train,437,688,437,1,688,False
hydraulic,pump,train,438,689,438,1,689,False
hydraulic,pump,train,439,690,439,1,690,False
hydraulic,pump,train,440,692,440,0,692,False
hydraulic,pump,train,441,693,441,0,693,False
hydraulic,pump,train,442,694,442,0,694,False
hydraulic,pump,train,443,695,443,0,695,False
hydraulic,pump,train,444,696,444,0,696,False
hydraulic,pump,train,445,697,445,0,697,False
hydraulic,pump,train,446,698,446,0,698,False
hydraulic,pump,train,447,699,447,0,699,False
hydraulic,pump,train,448,700,448,0,700,False
hydraulic,pump,train,449,701,449,0,701,False
hydraulic,pump,train,450,702,450,0,702,False
hydraulic,pump,train,451,703,451,0,703,False
hydraulic,pump,train,452,704,452,0,704,False
hydraulic,pump,train,453,705,453,0,705,False
hydraulic,pump,train,454,706,454,0,706,False
hydraulic,pump,train,455,707,455,0,707,False
hydraulic,pump,train,456,708,456,0,708,False
hydraulic,pump,train,457,709,457,0,709,False
hydraulic,pump,train,458,710,458,0,710,False
hydraulic,pump,train,459,711,459,0,711,False
hydraulic,pump,train,460,712,460,0,712,False
hydraulic,pump,train,461,713,461,0,713,False
hydraulic,pump,train,462,714,462,0,714,False
hydraulic,pump,train,463,715,463,0,715,False
hydraulic,pump,train,464,716,464,0,716,False
hydraulic,pump,train,465,717,465,0,717,False
hydraulic,pump,train,466,718,466,0,718,False
hydraulic,pump,train,467,719,467,0,719,False
hydraulic,pump,train,468,720,468,0,720,False
hydraulic,pump,train,469,721,469,0,721,False
hydraulic,pump,train,470,722,470,0,722,False
hydraulic,pump,train,471,723,471,0,723,False
hydraulic,pump,train,472,724,472,0,724,False
hydraulic,pump,train,473,725,473,0,725,False
hydraulic,pump,train,474,726,474,0,726,False
hydraulic,pump,train,475,727,475,0,727,False
hydraulic,pump,train,476,728,476,0,728,False
hydraulic,pump,train,477,729,477,0,729,False
hydraulic,pump,train,478,730,478,0,730,False
hydraulic,pump,train,479,731,479,0,731,False
hydraulic,pump,train,480,943,480,2,943,False
hydraulic,pump,train,481,944,481,2,944,False
hydraulic,pump,train,482,945,482,2,945,False
hydraulic,pump,train,483,946,483,2,946,False
hydraulic,pump,train,484,947,484,2,947,False
hydraulic,pump,train,485,948,485,2,948,False
hydraulic,pump,train,486,949,486,2,949,False
hydraulic,pump,train,487,950,487,2,950,False
hydraulic,pump,train,488,951,488,2,951,False
hydraulic,pump,train,489,952,489,2,952,False
hydraulic,pump,train,490,953,490,2,953,False
hydraulic,pump,train,491,954,491,2,954,False
hydraulic,pump,train,492,955,492,2,955,False
hydraulic,pump,train,493,956,493,2,956,False
hydraulic,pump,train,494,957,494,2,957,False
hydraulic,pump,train,495,958,495,2,958,False
hydraulic,pump,train,496,959,496,2,959,False
hydraulic,pump,train,497,960,497,2,960,False
hydraulic,pump,train,498,961,498,2,961,False
hydraulic,pump,train,499,962,499,2,962,False
hydraulic,pump,train,500,963,500,2,963,False
hydraulic,pump,train,501,964,501,2,964,False
hydraulic,pump,train,502,965,502,2,965,False
hydraulic,pump,train,503,966,503,2,966,False
hydraulic,pump,train,504,967,504,2,967,False
hydraulic,pump,train,505,968,505,2,968,False
hydraulic,pump,train,506,969,506,2,969,False
hydraulic,pump,train,507,970,507,2,970,False
hydraulic,pump,train,508,971,508,2,971,False
hydraulic,pump,train,509,972,509,2,972,False
hydraulic,pump,train,510,973,510,2,973,False
hydraulic,pump,train,511,974,511,2,974,False
hydraulic,pump,train,512,975,512,2,975,False
hydraulic,pump,train,513,976,513,2,976,False
hydraulic,pump,train,514,977,514,2,977,False
hydraulic,pump,train,515,978,515,2,978,False
hydraulic,pump,train,516,979,516,2,979,False
hydraulic,pump,train,517,980,517,2,980,False
hydraulic,pump,train,518,981,518,2,981,False
hydraulic,pump,train,519,982,519,2,982,False
hydraulic,pump,train,520,984,520,1,984,False
hydraulic,pump,train,521,985,521,1,985,False
hydraulic,pump,train,522,986,522,1,986,False
hydraulic,pump,train,523,987,523,1,987,False
hydraulic,pump,train,524,988,524,1,988,False
hydraulic,pump,train,525,989,525,1,989,False
hydraulic,pump,train,526,990,526,1,990,False
hydraulic,pump,train,527,991,527,1,991,False
hydraulic,pump,train,528,992,528,1,992,False
hydraulic,pump,train,529,993,529,1,993,False
hydraulic,pump,train,530,994,530,1,994,False
hydraulic,pump,train,531,995,531,1,995,False
hydraulic,pump,train,532,996,532,1,996,False
hydraulic,pump,train,533,997,533,1,997,False
hydraulic,pump,train,534,998,534,1,998,False
hydraulic,pump,train,535,999,535,1,999,False
hydraulic,pump,train,536,1000,536,1,1000,False
hydraulic,pump,train,537,1001,537,1,1001,False
hydraulic,pump,train,538,1002,538,1,1002,False
hydraulic,pump,train,539,1003,539,1,1003,False
hydraulic,pump,train,540,1004,540,1,1004,False
hydraulic,pump,train,541,1005,541,1,1005,False
hydraulic,pump,train,542,1006,542,1,1006,False
hydraulic,pump,train,543,1007,543,1,1007,False
hydraulic,pump,train,544,1008,544,1,1008,False
hydraulic,pump,train,545,1009,545,1,1009,False
hydraulic,pump,train,546,1010,546,1,1010,False
hydraulic,pump,train,547,1011,547,1,1011,False
hydraulic,pump,train,548,1012,548,1,1012,False
hydraulic,pump,train,549,1013,549,1,1013,False
hydraulic,pump,train,550,1014,550,1,1014,False
hydraulic,pump,train,551,1015,551,1,1015,False
hydraulic,pump,train,552,1016,552,1,1016,False
hydraulic,pump,train,553,1017,553,1,1017,False
hydraulic,pump,train,554,1018,554,1,1018,False
hydraulic,pump,train,555,1019,555,1,1019,False
hydraulic,pump,train,556,1020,556,1,1020,False
hydraulic,pump,train,557,1021,557,1,1021,False
hydraulic,pump,train,558,1022,558,1,1022,False
hydraulic,pump,train,559,1023,559,1,1023,False
hydraulic,pump,train,560,1025,560,0,1025,False
hydraulic,pump,train,561,1026,561,0,1026,False
hydraulic,pump,train,562,1027,562,0,1027,False
hydraulic,pump,train,563,1028,563,0,1028,False
hydraulic,pump,train,564,1029,564,0,1029,False
hydraulic,pump,train,565,1030,565,0,1030,False
hydraulic,pump,train,566,1031,566,0,1031,False
hydraulic,pump,train,567,1032,567,0,1032,False
hydraulic,pump,train,568,1033,568,0,1033,False
hydraulic,pump,train,569,1034,569,0,1034,False
hydraulic,pump,train,570,1035,570,0,1035,False
hydraulic,pump,train,571,1036,571,0,1036,False
hydraulic,pump,train,572,1037,572,0,1037,False
hydraulic,pump,train,573,1038,573,0,1038,False
hydraulic,pump,train,574,1039,574,0,1039,False
hydraulic,pump,train,575,1040,575,0,1040,False
hydraulic,pump,train,576,1041,576,0,1041,False
hydraulic,pump,train,577,1042,577,0,1042,False
hydraulic,pump,train,578,1043,578,0,1043,False
hydraulic,pump,train,579,1044,579,0,1044,False
hydraulic,pump,train,580,1045,580,0,1045,False
hydraulic,pump,train,581,1046,581,0,1046,False
hydraulic,pump,train,582,1047,582,0,1047,False
