test_index,source_index,batch,class_value,affected,mask_group_1,mask_group_2,mask_group_3,mask_group_4,group_1_delta_mean,group_1_delta_l2
2210,11756,10,5,False,1,1,0,1,0.0,0.0
2211,11757,10,1,True,1,0,1,1,-0.63525856,17.606901
2212,11758,10,5,False,1,1,1,1,0.0,0.0
2213,11759,10,1,True,0,1,1,1,0.0,0.0
2214,11760,10,5,True,0,0,1,0,0.0,0.0
2215,11761,10,1,False,1,1,0,1,0.0,0.0
2216,11762,10,5,False,0,1,1,1,0.0,0.0
2217,11763,10,1,False,1,1,1,1,0.0,0.0
2218,11764,10,5,True,1,1,1,1,0.70297265,16.962915
2219,11765,10,1,False,1,1,1,1,0.0,0.0
2220,11766,10,5,False,1,1,1,1,0.0,0.0
2221,11767,10,1,False,1,1,1,1,0.0,0.0
2222,11768,10,5,True,1,1,1,0,0.358689,17.031199
2223,11769,10,1,False,1,1,1,1,0.0,0.0
2224,11770,10,5,True,0,1,1,1,0.0,0.0
2225,11771,10,1,True,0,1,0,0,0.0,0.0
2226,11772,10,5,False,0,0,1,1,0.0,0.0
2227,11773,10,1,True,1,1,1,1,-0.62392104,15.535775
2228,11774,10,5,True,1,1,1,0,0.60349345,17.119947
2229,11775,10,1,False,1,1,1,1,0.0,0.0
2230,11776,10,5,False,1,1,1,1,0.0,0.0
2231,11777,10,1,False,1,0,1,0,0.0,0.0
2232,11778,10,5,False,1,1,0,1,0.0,0.0
2233,11779,10,1,True,1,0,1,1,0.6125289,14.470016
2234,11780,10,5,True,1,1,0,1,0.047933444,13.216111
2235,11781,10,1,False,1,1,1,1,0.0,0.0
2236,11782,10,5,False,1,1,0,1,0.0,0.0
2237,11783,10,1,False,0,1,1,1,0.0,0.0
2238,11784,10,5,False,0,1,0,0,0.0,0.0
2239,11785,10,1,False,0,1,1,0,0.0,0.0
2240,11786,10,5,False,1,1,0,0,0.0,0.0
2241,11787,10,1,True,1,1,1,0,-0.36141637,14.032475
2242,11788,10,5,False,1,1,1,0,0.0,0.0
2243,11789,10,1,False,1,1,1,1,0.0,0.0
2244,11790,10,5,True,1,1,1,1,-0.20198889,13.8556795
2245,11791,10,1,False,1,1,1,1,0.0,0.0
2246,11792,10,5,True,1,1,1,1,0.5381451,14.816567
2247,11793,10,1,True,1,0,1,1,-0.27245158,18.098503
2248,11794,10,5,False,1,1,1,1,0.0,0.0
2249,11795,10,1,True,1,1,1,0,0.9608703,12.721603
2250,11796,10,5,True,1,0,0,0,0.45044452,15.281508
2251,11797,10,1,False,1,1,1,1,0.0,0.0
2252,11798,10,5,False,1,1,0,0,0.0,0.0
2253,11799,10,1,False,1,1,1,0,0.0,0.0
2254,11800,10,5,False,1,1,1,1,0.0,0.0
2255,11801,10,1,True,1,1,0,1,0.013355836,17.105324
2256,11802,10,5,False,1,1,1,0,0.0,0.0
2257,11803,10,1,False,1,1,0,1,0.0,0.0
2258,11804,10,5,False,1,1,0,1,0.0,0.0
2259,11805,10,1,False,1,1,0,1,0.0,0.0
2260,11806,10,5,False,1,1,1,1,0.0,0.0
2261,11807,10,1,False,1,1,1,1,0.0,0.0
2262,11808,10,5,False,1,1,1,0,0.0,0.0
2263,11809,10,1,True,1,0,1,0,-0.023634315,15.082755
2264,11810,10,5,True,0,1,1,1,0.0,0.0
2265,11811,10,1,False,1,1,1,1,0.0,0.0
2266,11812,10,5,True,1,1,0,1,0.20645043,16.651506
2267,11813,10,1,False,1,1,1,1,0.0,0.0
2268,11814,10,5,True,1,1,0,1,0.08884022,14.522753
2269,11815,10,1,False,0,1,1,1,0.0,0.0
2270,11816,10,5,False,1,0,0,1,0.0,0.0
2271,11817,10,1,True,1,1,0,1,1.6865549,21.494669
2272,11818,10,5,True,1,0,1,1,-1.2219093,16.747042
2273,11819,10,1,True,1,1,1,0,-0.95281357,19.056723
2274,11820,10,5,True,1,1,0,1,0.18382463,18.275267
2275,11821,10,1,False,1,1,1,1,0.0,0.0
2276,11822,10,5,False,0,1,1,1,0.0,0.0
2277,11823,10,1,True,1,0,1,1,-0.23984894,17.263496
2278,11824,10,5,False,1,1,1,1,0.0,0.0
2279,11825,10,1,True,1,1,0,0,-0.27272055,15.730888
2280,11826,10,5,True,0,1,1,1,0.0,0.0
2281,11827,10,1,True,1,1,1,1,-0.28370163,16.794634
2282,11828,10,5,False,1,1,0,1,0.0,0.0
2283,11829,10,1,False,1,1,1,1,0.0,0.0
2284,11830,10,5,True,1,0,1,1,0.44162312,15.442403
2285,11831,10,1,True,1,1,1,1,-0.3749836,17.245617
2286,11832,10,5,False,1,0,1,1,0.0,0.0
2287,11833,10,1,True,1,1,1,1,-0.56658906,19.402689
2288,11834,10,5,False,1,1,0,1,0.0,0.0
2289,11835,10,1,False,1,1,1,0,0.0,0.0
2290,11836,10,5,False,1,0,1,1,0.0,0.0
2291,11837,10,1,True,1,1,1,1,-0.7094511,14.505352
2292,11838,10,5,True,1,1,0,0,-1.132644,20.215431
2293,11839,10,1,False,1,1,0,0,0.0,0.0
2294,11840,10,5,True,0,1,1,1,0.0,0.0
2295,11841,10,1,True,1,1,0,0,0.10632238,13.848557
2296,11842,10,5,True,1,1,1,0,0.40404946,18.428148
2297,11843,10,1,False,1,0,1,1,0.0,0.0
2298,11844,10,5,False,1,1,1,1,0.0,0.0
2299,11845,10,1,False,0,1,1,1,0.0,0.0
2300,11846,10,5,True,1,1,1,1,0.3282436,18.188946
2301,11847,10,1,False,0,1,1,0,0.0,0.0
2302,11848,10,5,False,1,1,0,1,0.0,0.0
2303,11849,10,1,False,1,1,1,0,0.0,0.0
2304,11850,10,5,True,0,1,1,1,0.0,0.0
2305,11851,10,1,True,1,1,1,0,0.76611024,20.587708
2306,11852,10,5,False,1,0,1,1,0.0,0.0
2307,11853,10,1,False,1,1,1,1,0.0,0.0
2308,11854,10,5,False,1,0,0,1,0.0,0.0
2309,11855,10,1,True,1,0,1,1,0.08402608,17.603706
2310,11856,10,5,False,1,1,0,1,0.0,0.0
2311,11857,10,1,True,1,1,1,1,0.590119,17.773533
2312,11858,10,5,True,1,0,0,1,0.46960813,15.066273
2313,11859,10,1,False,1,0,1,1,0.0,0.0
2314,11860,10,5,False,1,0,1,0,0.0,0.0
2315,11861,10,1,False,0,1,0,0,0.0,0.0
2316,11862,10,5,False,1,1,1,1,0.0,0.0
2317,11863,10,1,False,1,0,1,1,0.0,0.0
2318,11864,10,5,False,1,0,1,1,0.0,0.0
2319,11865,10,1,False,1,1,1,1,0.0,0.0
2320,11866,10,5,False,1,1,1,1,0.0,0.0
2321,11867,10,1,False,0,1,1,1,0.0,0.0
2322,11868,10,5,True,1,0,1,1,-0.89488924,18.316347
2323,11869,10,1,True,1,1,1,0,-0.611289,20.475151
2324,11870,10,0,False,0,1,1,1,0.0,0.0
2325,11871,10,4,True,1,1,1,0,0.25338966,18.47301
2326,11872,10,0,False,1,1,1,1,0.0,0.0
2327,11873,10,4,True,1,1,0,0,0.513777,16.209513
2328,11874,10,0,True,1,0,1,1,0.17977786,16.093767
2329,11875,10,4,False,1,1,1,1,0.0,0.0
2330,11876,10,0,False,1,1,0,1,0.0,0.0
2331,11877,10,4,True,1,1,1,1,-0.111029565,13.932378
2332,11878,10,0,False,1,1,1,1,0.0,0.0
2333,11879,10,4,True,1,1,1,1,-0.8172896,19.642286
2334,11880,10,0,False,1,0,1,1,0.0,0.0
2335,11881,10,4,True,1,1,1,1,0.7975194,17.15571
2336,11882,10,0,True,1,1,1,1,-0.13274053,16.304867
2337,11883,10,4,False,1,1,1,1,0.0,0.0
2338,11884,10,0,False,1,1,1,1,0.0,0.0
2339,11885,10,4,False,1,1,1,0,0.0,0.0
2340,11886,10,0,False,1,1,0,1,0.0,0.0
2341,11887,10,4,False,1,1,1,1,0.0,0.0
2342,11888,10,0,True,1,1,1,1,-0.003724277,16.376993
2343,11889,10,4,True,1,1,1,1,-0.66656417,17.78226
2344,11890,10,0,True,1,1,0,0,0.35534376,16.903343
2345,11891,10,4,False,1,0,1,0,0.0,0.0
2346,11892,10,0,True,1,1,1,1,-0.8405541,17.023785
2347,11893,10,4,True,1,1,1,1,-0.4723598,16.99047
2348,11894,10,0,False,1,1,1,0,0.0,0.0
2349,11895,10,4,False,1,1,1,1,0.0,0.0
2350,11896,10,0,True,1,1,1,0,-0.7972729,18.003796
2351,11897,10,4,True,1,1,1,1,-0.16850364,18.396461
2352,11898,10,0,True,1,0,1,1,-0.44986886,11.753926
2353,11899,10,4,False,1,1,1,1,0.0,0.0
2354,11900,10,0,False,1,1,1,1,0.0,0.0
2355,11901,10,4,False,1,0,1,1,0.0,0.0
2356,11902,10,0,False,1,0,1,1,0.0,0.0
2357,11903,10,4,True,1,1,0,1,0.7020675,18.176401
2358,11904,10,0,False,1,1,1,1,0.0,0.0
2359,11905,10,4,False,0,1,1,0,0.0,0.0
2360,11906,10,0,True,1,1,1,1,-0.4593879,20.23669
2361,11907,10,4,False,1,0,1,0,0.0,0.0
2362,11908,10,0,False,0,0,1,1,0.0,0.0
2363,11909,10,4,False,1,1,0,1,0.0,0.0
2364,11910,10,0,False,1,1,1,1,0.0,0.0
2365,11911,10,4,False,1,1,1,1,0.0,0.0
2366,11912,10,0,False,1,0,1,0,0.0,0.0
2367,11913,10,4,False,1,1,1,0,0.0,0.0
2368,11914,10,0,False,1,1,1,1,0.0,0.0
2369,11915,10,4,False,1,1,1,1,0.0,0.0
2370,11916,10,0,True,1,1,1,1,-1.0004455,18.008297
2371,11917,10,4,True,1,1,1,1,1.1126397,19.66429
2372,11918,10,0,False,1,1,0,1,0.0,0.0
2373,11919,10,4,True,0,1,0,1,0.0,0.0
2374,11920,10,0,True,1,1,1,1,0.111047804,17.000206
2375,11921,10,4,False,0,1,1,1,0.0,0.0
2376,11922,10,0,True,1,1,1,0,0.5251423,15.620506
2377,11923,10,4,True,1,1,1,0,-0.15892018,16.112772
2378,11924,10,0,False,1,1,1,1,0.0,0.0
2379,11925,10,4,True,1,1,1,1,0.58673334,15.990781
2380,11926,10,0,True,1,1,0,1,0.16859204,16.333838
2381,11927,10,4,False,1,0,0,1,0.0,0.0
2382,11928,10,0,True,0,1,1,1,0.0,0.0
2383,11929,10,4,True,1,1,1,1,0.48488754,17.576311
2384,11930,10,0,True,0,1,1,1,0.0,0.0
2385,11931,10,4,False,1,1,0,1,0.0,0.0
2386,11932,10,0,False,1,1,1,1,0.0,0.0
2387,11933,10,4,True,1,1,1,1,-0.19961232,15.757637
2388,11934,10,0,False,0,1,1,1,0.0,0.0
2389,11935,10,4,False,1,1,1,1,0.0,0.0
2390,11936,10,0,True,1,1,1,1,0.3479526,17.862429
2391,11937,10,4,False,1,1,1,1,0.0,0.0
2392,11938,10,0,True,0,1,1,1,0.0,0.0
2393,11939,10,4,True,1,0,1,1,-0.15819979,15.941779
2394,11940,10,0,True,1,0,1,1,-0.8629597,16.82534
2395,11941,10,4,False,1,0,1,1,0.0,0.0
2396,11942,10,0,False,1,1,1,1,0.0,0.0
2397,11943,10,4,False,1,1,1,0,0.0,0.0
2398,11944,10,0,False,1,1,1,0,0.0,0.0
2399,11945,10,4,True,1,1,1,1,0.45938313,18.426407
2400,11946,10,0,False,0,0,1,1,0.0,0.0
2401,11947,10,4,True,0,0,1,1,0.0,0.0
2402,11948,10,0,False,1,1,1,1,0.0,0.0
2403,11949,10,4,False,1,0,1,1,0.0,0.0
2404,11950,10,0,False,1,1,0,1,0.0,0.0
2405,11951,10,4,True,1,1,1,1,-0.43984726,11.295795
2406,11952,10,0,False,1,0,1,1,0.0,0.0
2407,11953,10,4,True,1,1,1,1,-0.12908798,15.155095
2408,11954,10,0,True,0,1,0,0,0.0,0.0
2409,11955,10,4,False,1,1,1,1,0.0,0.0
2410,11956,10,0,False,0,1,1,1,0.0,0.0
2411,11957,10,4,True,0,1,1,1,0.0,0.0
2412,11958,10,0,True,1,1,0,1,-0.18229514,18.854462
2413,11959,10,4,False,0,1,0,1,0.0,0.0
2414,11960,10,0,False,0,1,0,1,0.0,0.0
2415,11961,10,4,False,1,0,1,1,0.0,0.0
2416,11962,10,0,False,1,1,0,1,0.0,0.0
2417,11963,10,4,True,0,1,1,0,0.0,0.0
2418,11964,10,0,False,0,1,1,1,0.0,0.0
2419,11965,10,4,True,1,1,1,0,0.4521623,16.711847
2420,11966,10,0,False,0,1,1,1,0.0,0.0
2421,11967,10,4,False,1,1,1,1,0.0,0.0
2422,11968,10,0,False,1,1,1,1,0.0,0.0
2423,11969,10,4,False,0,1,1,1,0.0,0.0
2424,11970,10,0,False,1,0,0,1,0.0,0.0
2425,11971,10,4,True,1,1,1,1,-0.1875988,17.868597
2426,11972,10,0,False,1,1,0,1,0.0,0.0
2427,11973,10,4,False,1,1,1,1,0.0,0.0
2428,11974,10,0,False,1,1,0,1,0.0,0.0
2429,11975,10,4,False,1,0,1,1,0.0,0.0
2430,11976,10,0,False,1,1,1,1,0.0,0.0
2431,11977,10,4,True,1,1,1,0,-0.18225062,14.994306
2432,11978,10,0,True,1,1,1,0,-1.6191072,19.620016
2433,11979,10,4,True,1,1,1,1,-1.0105692,16.463413
2434,11980,10,0,False,1,1,1,1,0.0,0.0
2435,11981,10,4,False,0,1,1,1,0.0,0.0
2436,11982,10,0,True,1,1,1,1,-0.24030688,14.714354
2437,11983,10,4,True,1,1,0,1,0.6902683,18.610603
2438,11984,10,0,True,1,1,1,1,-0.010558501,14.7925205
2439,11985,10,4,False,1,1,1,0,0.0,0.0
2440,11986,10,0,False,1,0,1,0,0.0,0.0
2441,11987,10,4,True,1,0,1,1,-0.29211915,17.999207
2442,11988,10,0,False,0,1,1,1,0.0,0.0
2443,11989,10,4,False,1,0,1,0,0.0,0.0
2444,11990,10,0,True,1,1,1,1,0.34418258,20.112062
2445,11991,10,4,False,0,1,0,1,0.0,0.0
2446,11992,10,0,True,1,1,1,1,0.13507034,18.373472
2447,11993,10,4,True,1,1,1,1,-1.1186885,15.826003
2448,11994,10,0,False,1,0,1,0,0.0,0.0
2449,11995,10,4,True,1,1,1,1,-0.45770186,15.826766
2450,11996,10,0,True,1,1,0,0,0.53412104,19.579084
2451,11997,10,4,False,0,1,1,1,0.0,0.0
2452,11998,10,0,False,1,1,1,1,0.0,0.0
2453,11999,10,4,False,0,0,0,1,0.0,0.0
2454,12000,10,0,False,1,1,1,0,0.0,0.0
2455,12001,10,4,False,1,1,1,0,0.0,0.0
2456,12002,10,0,False,1,0,1,1,0.0,0.0
2457,12003,10,4,True,1,1,1,1,0.07073497,13.826514
2458,12004,10,0,False,1,1,1,1,0.0,0.0
2459,12005,10,4,False,0,1,1,1,0.0,0.0
2460,12006,10,0,False,1,0,0,1,0.0,0.0
2461,12007,10,4,False,1,1,1,1,0.0,0.0
2462,12008,10,0,False,1,1,1,1,0.0,0.0
2463,12009,10,4,False,1,1,1,1,0.0,0.0
2464,12010,10,0,False,1,1,1,1,0.0,0.0
2465,12011,10,4,False,1,0,1,1,0.0,0.0
2466,12012,10,0,True,1,0,1,1,-0.34510863,16.981043
2467,12013,10,4,False,1,1,1,1,0.0,0.0
2468,12014,10,0,False,1,1,1,1,0.0,0.0
2469,12015,10,4,False,0,1,1,1,0.0,0.0
2470,12016,10,0,False,0,1,1,1,0.0,0.0
2471,12017,10,4,False,1,1,1,1,0.0,0.0
2472,12018,10,0,False,1,1,1,1,0.0,0.0
2473,12019,10,4,False,1,0,1,1,0.0,0.0
2474,12020,10,0,False,0,1,1,1,0.0,0.0
2475,12021,10,4,False,1,1,1,0,0.0,0.0
2476,12022,10,0,False,1,1,1,1,0.0,0.0
2477,12023,10,4,False,1,1,1,1,0.0,0.0
2478,12024,10,0,True,1,0,0,0,1.1994194,24.077364
2479,12025,10,4,False,0,1,1,1,0.0,0.0
2480,12026,10,0,True,0,1,1,0,0.0,0.0
2481,12027,10,4,True,1,1,1,1,0.04124689,15.763678
2482,12028,10,0,False,1,1,1,1,0.0,0.0
2483,12029,10,4,True,1,0,1,1,-0.25814924,14.427951
2484,12030,10,0,False,1,1,1,1,0.0,0.0
2485,12031,10,4,False,1,1,1,1,0.0,0.0
2486,12032,10,0,True,1,0,1,1,0.055545695,13.74865
2487,12033,10,4,True,1,1,1,1,0.16447768,18.508257
2488,12034,10,0,True,1,1,0,1,0.002040863,19.805052
2489,12035,10,4,False,1,0,1,0,0.0,0.0
2490,12036,10,0,True,1,1,1,1,0.0015984923,17.829458
2491,12037,10,4,False,1,1,0,1,0.0,0.0
2492,12038,10,0,True,1,1,1,1,0.2661249,14.129468
2493,12039,10,4,True,1,0,1,1,0.63698983,15.7678585
2494,12040,10,0,False,0,1,1,1,0.0,0.0
2495,12041,10,4,True,0,1,1,1,0.0,0.0
2496,12042,10,0,False,1,0,1,1,0.0,0.0
2497,12043,10,4,True,1,0,1,1,0.24058416,19.655697
2498,12044,10,0,True,1,1,0,0,0.40481555,17.06383
2499,12045,10,4,True,1,1,1,1,0.14490391,18.242783
2500,12046,10,0,False,1,1,1,1,0.0,0.0
2501,12047,10,4,False,1,1,1,1,0.0,0.0
2502,12048,10,0,False,1,1,1,1,0.0,0.0
2503,12049,10,4,False,1,1,1,1,0.0,0.0
2504,12050,10,0,False,0,1,1,1,0.0,0.0
2505,12051,10,4,True,1,1,1,1,0.22434682,18.129488
2506,12052,10,0,True,1,1,1,0,0.23763862,21.185492
2507,12053,10,4,False,1,1,1,1,0.0,0.0
2508,12054,10,0,True,1,1,1,1,0.6547573,16.869732
2509,12055,10,4,False,1,1,1,1,0.0,0.0
2510,12056,10,0,False,1,1,1,1,0.0,0.0
2511,12057,10,4,True,1,1,1,1,0.2628286,14.649322
2512,12058,10,0,False,1,1,1,1,0.0,0.0
2513,12059,10,4,False,1,1,1,1,0.0,0.0
2514,12060,10,0,False,1,0,1,1,0.0,0.0
2515,12061,10,4,True,1,0,1,1,0.47069138,17.700548
2516,12062,10,0,False,1,1,1,1,0.0,0.0
2517,12063,10,4,False,1,1,1,1,0.0,0.0
2518,12064,10,0,True,1,1,1,0,-0.0013338029,15.199095
2519,12065,10,4,False,1,1,1,1,0.0,0.0
2520,12066,10,0,False,1,1,1,1,0.0,0.0
2521,12067,10,4,False,1,1,0,1,0.0,0.0
2522,12068,10,0,False,1,1,1,0,0.0,0.0
2523,12069,10,4,False,1,1,1,1,0.0,0.0
2524,12070,10,0,False,0,1,1,0,0.0,0.0
2525,12071,10,4,False,1,1,0,1,0.0,0.0
2526,12072,10,0,True,0,1,0,0,0.0,0.0
2527,12073,10,4,False,0,0,1,0,0.0,0.0
2528,12074,10,0,False,1,1,1,1,0.0,0.0
2529,12075,10,4,False,1,1,0,1,0.0,0.0
2530,12076,10,0,False,1,1,1,1,0.0,0.0
2531,12077,10,4,False,1,1,1,1,0.0,0.0
2532,12078,10,0,False,1,1,1,0,0.0,0.0
2533,12079,10,4,False,1,1,1,1,0.0,0.0
2534,12080,10,0,False,1,1,1,1,0.0,0.0
2535,12081,10,4,True,1,0,1,1,-0.0056800395,20.99749
2536,12082,10,0,False,0,1,1,0,0.0,0.0
2537,12083,10,4,False,1,1,1,1,0.0,0.0
2538,12084,10,0,False,0,1,0,0,0.0,0.0
2539,12085,10,4,False,1,0,1,1,0.0,0.0
2540,12086,10,0,False,1,1,1,1,0.0,0.0
2541,12087,10,4,False,1,1,1,0,0.0,0.0
2542,12088,10,0,True,1,0,1,1,0.24328323,18.253824
2543,12089,10,4,True,0,1,1,1,0.0,0.0
2544,12090,10,0,True,1,0,0,1,0.103021204,20.574224
2545,12091,10,4,False,1,1,1,1,0.0,0.0
2546,12092,10,0,True,1,1,1,1,-0.28136894,17.188189
2547,12093,10,4,False,1,1,1,0,0.0,0.0
2548,12094,10,0,True,1,1,1,1,0.20067069,19.241854
2549,12095,10,4,False,1,1,1,1,0.0,0.0
2550,12096,10,0,False,1,1,1,0,0.0,0.0
2551,12097,10,4,False,1,1,1,0,0.0,0.0
2552,12098,10,0,False,1,1,1,1,0.0,0.0
2553,12099,10,4,False,0,1,1,1,0.0,0.0
2554,12100,10,0,True,1,1,1,0,0.6301472,15.526007
2555,12101,10,4,False,0,0,1,1,0.0,0.0
2556,12102,10,0,False,0,1,0,1,0.0,0.0
2557,12103,10,4,False,1,0,0,1,0.0,0.0
2558,12104,10,0,True,1,0,1,1,0.42525437,18.183561
2559,12105,10,4,True,0,1,1,0,0.0,0.0
2560,12106,10,0,True,0,1,1,0,0.0,0.0
2561,12107,10,4,False,1,0,1,1,0.0,0.0
2562,12108,10,0,True,1,1,1,1,-0.41519785,16.371426
2563,12109,10,4,False,0,1,1,1,0.0,0.0
2564,12110,10,0,False,1,1,0,0,0.0,0.0
2565,12111,10,4,True,1,1,1,1,0.6329173,14.68743
2566,12112,10,0,False,1,0,0,1,0.0,0.0
2567,12113,10,4,True,1,1,1,1,0.36759627,18.415798
2568,12114,10,0,False,1,1,1,1,0.0,0.0
2569,12115,10,4,True,1,1,1,1,-0.48804006,16.150066
2570,12116,10,0,False,1,0,1,0,0.0,0.0
2571,12117,10,4,True,1,1,1,1,-0.16923784,20.25082
2572,12118,10,0,True,1,1,1,1,-0.31501555,19.241184
2573,12119,10,4,False,1,0,1,1,0.0,0.0
2574,12120,10,0,False,1,1,1,1,0.0,0.0
2575,12121,10,4,False,1,1,1,1,0.0,0.0
2576,12122,10,0,False,1,1,1,1,0.0,0.0
2577,12123,10,4,False,1,1,1,1,0.0,0.0
2578,12124,10,0,False,0,0,1,1,0.0,0.0
2579,12125,10,4,False,0,1,1,1,0.0,0.0
2580,12126,10,0,True,1,1,1,1,0.38986453,19.06545
2581,12127,10,4,False,1,0,1,1,0.0,0.0
2582,12128,10,0,False,1,1,1,1,0.0,0.0
2583,12129,10,4,False,1,1,1,0,0.0,0.0
2584,12130,10,0,False,1,1,1,1,0.0,0.0
2585,12131,10,4,True,0,1,0,1,0.0,0.0
2586,12132,10,0,True,1,1,0,1,-0.31282344,17.86299
2587,12133,10,4,False,0,1,1,1,0.0,0.0
2588,12134,10,0,False,0,1,1,1,0.0,0.0
2589,12135,10,4,False,1,1,0,1,0.0,0.0
2590,12136,10,0,True,1,1,1,1,-0.20025289,18.779856
2591,12137,10,4,True,1,1,0,1,-0.10720247,14.260986
2592,12138,10,0,True,1,0,1,1,-0.20753694,20.615175
2593,12139,10,4,False,1,1,1,0,0.0,0.0
2594,12140,10,0,False,1,1,1,1,0.0,0.0
2595,12141,10,4,False,1,1,1,1,0.0,0.0
2596,12142,10,0,False,1,1,1,1,0.0,0.0
2597,12143,10,4,False,1,1,1,1,0.0,0.0
2598,12144,10,0,True,0,1,1,1,0.0,0.0
2599,12145,10,4,False,1,0,0,1,0.0,0.0
2600,12146,10,0,False,1,1,1,0,0.0,0.0
2601,12147,10,4,False,1,0,1,1,0.0,0.0
2602,12148,10,0,True,1,1,1,1,-0.55981237,18.425219
2603,12149,10,4,False,1,1,1,1,0.0,0.0
2604,12150,10,0,False,1,1,1,1,0.0,0.0
2605,12151,10,4,True,1,0,1,1,-0.051641136,18.373924
2606,12152,10,0,False,1,1,0,1,0.0,0.0
2607,12153,10,4,False,1,1,1,1,0.0,0.0
2608,12154,10,0,True,1,1,1,1,0.04081653,16.551453
2609,12155,10,4,False,1,1,1,1,0.0,0.0
2610,12156,10,0,False,1,0,1,1,0.0,0.0
2611,12157,10,4,True,1,1,1,0,0.1022684,19.625666
2612,12158,10,0,True,0,1,0,1,0.0,0.0
2613,12159,10,4,False,1,0,1,0,0.0,0.0
2614,12160,10,0,False,0,1,1,1,0.0,0.0
2615,12161,10,4,True,1,1,1,1,-0.20039606,17.065826
2616,12162,10,0,True,1,0,1,0,-0.36033002,18.122868
2617,12163,10,4,False,1,1,1,1,0.0,0.0
2618,12164,10,0,False,1,1,1,1,0.0,0.0
2619,12165,10,4,False,1,0,1,1,0.0,0.0
2620,12166,10,0,True,1,0,1,1,0.5788686,17.22135
2621,12167,10,4,True,1,1,1,0,-0.7723886,17.502193
2622,12168,10,0,False,1,1,1,1,0.0,0.0
2623,12169,10,4,False,1,1,1,0,0.0,0.0
2624,12170,10,0,False,1,1,1,1,0.0,0.0
2625,12171,10,4,True,1,1,0,1,0.32926324,15.418276
2626,12172,10,0,True,1,0,1,1,-0.7918047,20.28049
2627,12173,10,4,False,1,1,1,1,0.0,0.0
2628,12174,10,0,True,1,1,0,1,0.016867995,17.817429
2629,12175,10,4,False,1,1,1,0,0.0,0.0
2630,12176,10,0,True,1,0,0,1,0.14854601,17.428812
2631,12177,10,4,False,1,0,1,1,0.0,0.0
2632,12178,10,0,True,1,0,1,1,1.1826246,14.922586
2633,12179,10,4,True,1,0,1,1,-0.25222403,17.593624
2634,12180,10,0,True,1,1,0,1,-0.57797,17.68488
2635,12181,10,4,False,0,1,1,1,0.0,0.0
2636,12182,10,0,False,1,1,1,1,0.0,0.0
2637,12183,10,4,True,1,1,1,1,-0.040704176,15.274916
2638,12184,10,0,False,0,1,1,1,0.0,0.0
2639,12185,10,4,False,1,1,1,0,0.0,0.0
2640,12186,10,0,False,1,1,0,1,0.0,0.0
2641,12187,10,4,True,0,1,1,1,0.0,0.0
2642,12188,10,0,False,1,1,1,1,0.0,0.0
2643,12189,10,4,True,1,1,1,1,-0.13055801,13.849698
2644,12190,10,0,False,1,1,1,1,0.0,0.0
2645,12191,10,4,True,1,1,0,1,0.07686424,17.453754
2646,12192,10,0,False,1,1,1,1,0.0,0.0
2647,12193,10,4,False,0,1,0,1,0.0,0.0
2648,12194,10,0,True,1,1,1,0,-0.17125255,16.73792
2649,12195,10,4,False,1,1,0,1,0.0,0.0
2650,12196,10,0,False,1,0,1,1,0.0,0.0
2651,12197,10,4,True,1,1,1,1,0.4927906,13.747336
2652,12198,10,0,False,1,1,1,1,0.0,0.0
2653,12199,10,4,True,1,1,0,1,-0.32779813,13.925839
2654,12200,10,0,True,1,0,1,1,-0.28279823,20.032982
2655,12201,10,4,False,1,0,1,0,0.0,0.0
2656,12202,10,0,True,1,1,1,0,0.34130123,15.97215
2657,12203,10,4,True,1,1,1,0,0.08734219,14.873006
2658,12204,10,0,False,0,1,1,1,0.0,0.0
2659,12205,10,4,False,1,0,1,1,0.0,0.0
2660,12206,10,0,False,1,1,1,1,0.0,0.0
2661,12207,10,4,False,1,1,1,1,0.0,0.0
2662,12208,10,0,False,1,1,0,1,0.0,0.0
2663,12209,10,4,True,1,0,1,1,-0.049858272,20.29559
2664,12210,10,0,False,1,1,1,1,0.0,0.0
2665,12211,10,4,True,1,1,1,0,-0.47872058,21.29472
2666,12212,10,0,True,1,0,0,1,0.51150423,17.119099
2667,12213,10,4,False,0,1,1,1,0.0,0.0
2668,12214,10,0,True,1,1,0,1,0.8857198,14.416753
2669,12215,10,4,True,0,1,1,0,0.0,0.0
2670,12216,10,0,True,1,1,1,1,0.01573813,16.277409
2671,12217,10,4,True,0,1,1,1,0.0,0.0
2672,12218,10,0,False,0,1,1,1,0.0,0.0
2673,12219,10,4,False,0,1,1,0,0.0,0.0
2674,12220,10,0,False,1,1,0,1,0.0,0.0
2675,12221,10,4,True,1,1,1,1,-0.16073206,19.161844
2676,12222,10,0,True,1,1,1,0,0.18601012,15.674871
2677,12223,10,4,False,1,1,0,1,0.0,0.0
2678,12224,10,0,False,0,1,1,1,0.0,0.0
2679,12225,10,4,True,1,1,1,1,0.10044676,21.799702
2680,12226,10,0,True,1,1,1,1,-0.9383048,15.781929
2681,12227,10,4,False,1,1,1,1,0.0,0.0
2682,12228,10,0,False,1,1,0,0,0.0,0.0
2683,12229,10,4,False,1,1,1,0,0.0,0.0
2684,12230,10,0,False,1,1,1,1,0.0,0.0
2685,12231,10,4,True,1,1,1,1,-0.38360554,22.683569
2686,12232,10,0,True,1,1,0,1,-0.43113393,14.71565
